lat,long,station
47.3809,-122.235475,1
47.5970083,-120.6619153,1
47.5970083,-120.6619153,1
47.885505,-120.1531,1
47.885505,-120.1531,1
47.337628,-124.064733792,1
47.1240154,-119.2599876,1
46.530395,-122.48444,1
48.36824,-124.625235,1
48.36824,-124.625235,1
47.043535,-122.89692,1
47.43876,-122.197,1
47.045935,-122.92145,1
48.935165,-119.43496,1
46.232395,-119.0982,1
48.118925,-123.46101,1
48.110695,-123.424865,1
48.110695,-123.424865,1
46.730885,-117.17912,1
47.19178,-122.299155,1
47.2335835,-119.8508676,1
47.67668,-122.12302,1
47.43876,-122.197,1
46.272495,-119.2952071,1
46.272495,-119.2952071,1
47.61099,-122.33589,1
47.6018,-122.329075,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.43473,-122.29179,1
47.61546,-122.344125,1
47.66132,-122.319115,1
47.632405,-122.34848,1
47.500055,-122.180505,1
47.61099,-122.33589,1
47.66132,-122.319115,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.61099,-122.33589,1
47.62441,-122.306935,1
47.61099,-122.33589,1
46.331995,-124.05586,1
48.08104,-123.105015,1
48.08104,-123.105015,1
47.4797047,-122.21024,1
47.5345546,-121.8740496,1
47.667155,-117.431895,1
47.667155,-117.431895,1
47.667155,-117.431895,1
47.64927,-117.460225,1
47.667155,-117.431895,1
47.667155,-117.431895,1
47.667155,-117.431895,1
47.64927,-117.460225,1
47.6587754,-117.21264,1
47.25207,-122.44131,1
45.6980854,-121.8849392,1
47.261725,-122.40594,1
47.33529,-123.06842,1
45.6617058,-122.5918493,1
46.063985,-118.34332,1
46.063985,-118.34332,1
46.063985,-118.34332,1
46.063985,-118.34332,1
46.063985,-118.34332,1
46.063985,-118.34332,1
47.25207,-122.44131,1
47.42255,-120.32009,1
46.886855,-124.107315,1
48.4741766,-120.1774093,1
47.75855,-122.151665,1
46.6043,-120.500225,1
47.6643385,-117.0923638,1
47.195355,-120.938305,1
45.6617058,-122.5918493,1
47.61385,-122.201905,1
47.571015,-122.16937,1
47.61385,-122.201905,1
47.80372,-122.335685,1
47.571015,-122.16937,1
47.632405,-122.34848,1
47.64927,-117.460225,1
47.67668,-122.12302,1
47.64927,-117.460225,1
48.761615,-122.486115,1
47.61385,-122.201905,1
47.57981,-122.329815,1
47.91139,-122.240535,1
47.4935316,-121.7814012,1
45.678565,-122.66592,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.045935,-122.92145,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
47.68848,-122.7061052,1
48.041403,-122.7759694,1
47.7021263,-122.6250117,1
46.232395,-119.0982,1
47.7021263,-122.6250117,1
46.6043,-120.500225,1
48.41333,-122.338975,1
47.85674,-121.972215,1
46.320425,-117.977095,1
47.61099,-122.33589,1
47.43473,-122.29179,1
47.75855,-122.151665,1
47.61385,-122.201905,1
47.6402108,-122.3223156,1
47.19178,-122.299155,1
47.6402108,-122.3223156,1
47.61385,-122.201905,1
47.667155,-117.431895,1
47.61385,-122.201905,1
47.61385,-122.201905,1
48.41333,-122.338975,1
47.4931571,-123.8113708,1
47.4797047,-122.21024,1
48.85324,-122.6011039,1
47.6245,-122.11832,1
47.4451257,-122.1298876,1
47.84182,-122.297265,1
47.097005,-122.596275,1
47.08149,-122.7510253,1
47.43876,-122.197,1
47.43876,-122.197,1
47.36078,-122.111625,1
48.10433,-122.1713847,1
46.14458,-122.90724,1
47.251135,-122.45153,1
46.6043,-120.500225,1
47.6018,-122.329075,1
45.6617058,-122.5918493,1
45.6617058,-122.5918493,1
47.241885,-122.36151,1
47.1395924,-122.275748,1
47.1395924,-122.275748,1
47.1712579,-122.5181098,1
45.6083347,-122.4853873,1
47.67949,-122.3185,1
47.661935,-117.383045,1
47.667155,-117.431895,1
47.581125,-122.329075,1
47.9156409,-122.2247757,1
47.12569,-118.376715,1
45.6083347,-122.4853873,1
47.582905,-122.2377542,1
47.045935,-122.92145,1
47.045935,-122.92145,1
47.045935,-122.92145,1
47.43473,-122.29179,1
47.571015,-122.16937,1
47.6402108,-122.3223156,1
47.57981,-122.329815,1
47.66905,-122.378895,1
47.67949,-122.3185,1
47.76726,-122.34584,1
47.6285782,-122.0313266,1
47.58153,-122.03309,1
47.547635,-121.999595,1
47.665978,-122.668076,1
47.665978,-122.668076,1
47.61099,-122.33589,1
48.0047,-122.112265,1
47.632405,-122.34848,1
47.42255,-120.32009,1
47.71558,-122.296385,1
47.43473,-122.29179,1
47.251135,-122.45153,1
47.534065,-122.03646,1
47.61385,-122.201905,1
47.632405,-122.34848,1
47.582905,-122.2377542,1
47.624515,-122.16085,1
47.624515,-122.16085,1
47.534065,-122.03646,1
47.659185,-122.34301,1
47.64927,-117.460225,1
47.85674,-121.972215,1
48.501275,-122.615305,1
48.501275,-122.615305,1
47.75855,-122.151665,1
47.84182,-122.297265,1
47.802589,-122.179458,1
47.80807,-122.37507,1
47.80807,-122.37507,1
47.57981,-122.329815,1
47.67668,-122.12302,1
46.063985,-118.34332,1
47.71558,-122.296385,1
47.624515,-122.16085,1
47.547635,-121.999595,1
47.534065,-122.03646,1
47.624515,-122.16085,1
47.66905,-122.378895,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.52104,-122.356145,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.632405,-122.34848,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.610365,-122.30839,1
47.61546,-122.344125,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.2198,-122.47913,1
47.6018,-122.329075,1
47.57981,-122.329815,1
47.6018,-122.329075,1
47.57981,-122.329815,1
47.487175,-122.15734,1
47.3198995,-122.1820969,1
47.2923828,-122.5113356,1
47.25207,-122.44131,1
47.2074166,-122.5404512,1
47.097455,-122.643815,1
47.57192,-122.65223,1
46.988575,-122.81709,1
46.3466,-124.05412,1
48.761615,-122.486115,1
46.730885,-117.17912,1
47.802589,-122.179458,1
47.61099,-122.33589,1
47.26455,-122.460375,1
47.61385,-122.201905,1
47.57981,-122.329815,1
47.66132,-122.319115,1
47.46233,-122.32863,1
47.3384055,-122.2849393,1
47.4935316,-121.7814012,1
47.045935,-122.92145,1
47.61385,-122.201905,1
48.2192797,-122.5310901,1
47.61099,-122.33589,1
46.44554,-120.421245,1
46.063985,-118.34332,1
48.501275,-122.615305,1
46.063985,-118.34332,1
45.6617058,-122.5918493,1
46.063985,-118.34332,1
47.305065,-122.222855,1
47.305065,-122.222855,1
47.84182,-122.297265,1
47.819664,-122.3164188,1
47.632405,-122.34848,1
47.67949,-122.3185,1
47.94171,-122.299965,1
47.36078,-122.111625,1
47.46593,-122.34102,1
46.6043,-120.500225,1
47.32329,-122.31327,1
47.3084,-122.363215,1
47.476,-122.286465,1
47.63046,-122.363815,1
47.64927,-117.460225,1
47.71124,-122.209285,1
47.44873,-122.46049,1
47.599975,-122.147385,1
47.80892,-124.2553016,1
47.1240154,-119.2599876,1
46.6043,-120.500225,1
47.43473,-122.29179,1
47.84182,-122.297265,1
47.84182,-122.297265,1
47.84182,-122.297265,1
45.818445,-122.74291,1
47.68968,-122.37275,1
47.95479,-122.213105,1
48.99505,-122.74499,1
47.043535,-122.89692,1
46.063985,-118.34332,1
47.85674,-121.972215,1
47.61385,-122.201905,1
47.6245,-122.11832,1
45.641205,-122.666325,1
47.305065,-122.222855,1
47.043535,-122.89692,1
47.043535,-122.89692,1
45.641205,-122.666325,1
45.6228,-122.51692,1
47.0135926,-122.9131017,1
45.6617058,-122.5918493,1
47.67668,-122.12302,1
48.486229,-121.5988788,1
47.045935,-122.92145,1
47.80892,-124.2553016,1
47.3809,-122.235475,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.64677,-117.587785,1
47.573335,-117.6773,1
45.6228,-122.51692,1
47.61546,-122.344125,1
47.6245,-122.11832,1
47.819664,-122.3164188,1
47.819664,-122.3164188,1
46.204995,-119.769315,1
47.1240154,-119.2599876,1
47.3234488,-122.5835454,1
47.57097,-122.635905,1
48.501275,-122.615305,1
46.14458,-122.90724,1
47.55015,-122.326965,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.7578146,-122.3175,1
45.641205,-122.666325,1
48.547075,-117.90431,1
47.043535,-122.89692,1
47.6293323,-122.5235781,1
47.3234488,-122.5835454,1
47.76885,-117.35761,1
47.42255,-120.32009,1
47.6018,-122.329075,1
47.42255,-120.32009,1
47.42255,-120.32009,1
47.42255,-120.32009,1
47.42255,-120.32009,1
47.42255,-120.32009,1
47.610365,-122.30839,1
46.063985,-118.34332,1
47.762405,-122.20578,1
46.063985,-118.34332,1
47.915555,-122.091505,1
48.41333,-122.338975,1
48.99505,-122.74499,1
47.6018,-122.329075,1
47.6785,-122.20264,1
47.6785,-122.20264,1
47.6785,-122.20264,1
47.43473,-122.29179,1
47.66132,-122.319115,1
47.66132,-122.319115,1
47.534065,-122.03646,1
47.66132,-122.319115,1
47.66132,-122.319115,1
47.66132,-122.319115,1
47.19178,-122.299155,1
47.08149,-122.7510253,1
47.605785,-122.332645,1
47.43473,-122.29179,1
46.404935,-120.26034,1
47.67946,-117.42694,1
47.599975,-122.147385,1
48.08104,-123.105015,1
47.599975,-122.147385,1
47.55015,-122.326965,1
47.6587754,-117.21264,1
47.5415,-122.388675,1
47.5415,-122.388675,1
47.43473,-122.29179,1
47.6785,-122.20264,1
47.6785,-122.20264,1
47.500055,-122.180505,1
47.91139,-122.240535,1
47.5970083,-120.6619153,1
47.5970083,-120.6619153,1
46.994,-120.544475,1
47.31936,-119.55513,1
47.64645,-120.071735,1
47.5970083,-120.6619153,1
47.5970083,-120.6619153,1
47.5970083,-120.6619153,1
47.979935,-122.20722,1
48.59203,-120.405315,1
47.547635,-121.999595,1
47.547635,-121.999595,1
47.3384055,-122.2849393,1
47.3384055,-122.2849393,1
47.3931814,-122.2012521,1
47.4013897,-122.3219166,1
47.605785,-122.332645,1
47.6018,-122.329075,1
47.632405,-122.34848,1
47.61546,-122.344125,1
46.272495,-119.2952071,1
47.8851158,-122.15134,1
47.61385,-122.201905,1
47.251135,-122.45153,1
47.56484,-122.38679,1
47.195355,-120.938305,1
47.75855,-122.151665,1
47.03646,-122.8285,1
46.660455,-118.860645,1
47.67668,-122.12302,1
47.762405,-122.20578,1
47.6018,-122.329075,1
47.6587754,-117.21264,1
48.76809,-122.45493,1
47.820517,-122.1876761,1
48.76809,-122.45493,1
47.61385,-122.201905,1
47.575195,-122.611365,1
47.2198,-122.47913,1
47.25207,-122.44131,1
47.261725,-122.40594,1
47.03646,-122.8285,1
47.839895,-120.015875,1
47.8650827,-122.2551991,1
47.9156409,-122.2247757,1
47.190465,-122.28718,1
47.25207,-122.44131,1
46.32189,-120.011515,1
47.67668,-122.12302,1
46.063985,-118.34332,1
47.6525293,-117.2459114,1
47.91139,-122.240535,1
47.211085,-123.105305,1
47.839895,-120.015875,1
47.84182,-122.297265,1
47.3809,-122.235475,1
47.305065,-122.222855,1
47.61099,-122.33589,1
47.7578146,-122.3175,1
47.13795,-122.2987976,1
47.75855,-122.151665,1
46.994,-120.544475,1
47.534065,-122.03646,1
47.549285,-122.28339,1
48.4741766,-120.1774093,1
47.66905,-122.378895,1
47.61099,-122.33589,1
47.68998,-120.209155,1
48.5316467,-123.0219704,1
48.5316467,-123.0219704,1
48.5316467,-123.0219704,1
48.41333,-122.338975,1
48.474765,-122.33079,1
48.41333,-122.338975,1
48.761615,-122.486115,1
48.41147,-119.529965,1
48.76809,-122.45493,1
46.320425,-117.977095,1
46.730885,-117.17912,1
48.181095,-117.049135,1
48.76809,-122.45493,1
47.476,-122.286465,1
47.75855,-122.151665,1
47.571015,-122.16937,1
47.43473,-122.29179,1
47.61385,-122.201905,1
47.5970083,-120.6619153,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
48.41333,-122.338975,1
47.762405,-122.20578,1
47.91139,-122.240535,1
47.61385,-122.201905,1
48.05164,-119.903265,1
47.43876,-122.197,1
47.2198,-122.47913,1
47.43876,-122.197,1
47.61385,-122.201905,1
47.25207,-122.44131,1
47.61385,-122.201905,1
47.632405,-122.34848,1
47.03646,-122.8285,1
47.61099,-122.33589,1
47.61099,-122.33589,1
45.818445,-122.74291,1
47.67668,-122.12302,1
47.582905,-122.2377542,1
47.582905,-122.2377542,1
48.761615,-122.486115,1
47.6018,-122.329075,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61385,-122.201905,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.61546,-122.344125,1
47.534065,-122.03646,1
47.43876,-122.197,1
47.61099,-122.33589,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.43876,-122.197,1
47.4013897,-122.3219166,1
47.67668,-122.12302,1
47.57192,-122.65223,1
47.46593,-122.34102,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.58153,-122.03309,1
47.58153,-122.03309,1
47.58153,-122.03309,1
47.762405,-122.20578,1
46.050445,-122.303465,1
47.61099,-122.33589,1
47.762405,-122.20578,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.0075271,-124.1599804,1
47.4797047,-122.21024,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.632405,-122.34848,1
47.57097,-122.635905,1
47.547635,-121.999595,1
47.61546,-122.344125,1
47.624515,-122.16085,1
47.64927,-117.460225,1
47.64927,-117.460225,1
47.57981,-122.329815,1
47.57981,-122.329815,1
47.57981,-122.329815,1
48.41333,-122.338975,1
48.41333,-122.338975,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.6402108,-122.3223156,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.61385,-122.201905,1
47.43876,-122.197,1
47.1395924,-122.275748,1
46.756945,-122.01843,1
47.1395924,-122.275748,1
47.1395924,-122.275748,1
47.61099,-122.33589,1
47.61099,-122.33589,1
47.251135,-122.45153,1
47.251135,-122.45153,1
47.61385,-122.201905,1
47.61385,-122.201905,1
48.761615,-122.486115,1
47.66132,-122.319115,1
48.99505,-122.74499,1
47.66132,-122.319115,1
47.66132,-122.319115,1
47.66132,-122.319115,1
47.61385,-122.201905,1
47.95479,-122.213105,1
47.95479,-122.213105,1
47.95479,-122.213105,1
47.043535,-122.89692,1
47.043535,-122.89692,1
47.043535,-122.89692,1
47.42255,-120.32009,1
47.043535,-122.89692,1
47.043535,-122.89692,1
45.641205,-122.666325,1
47.043535,-122.89692,1
47.819664,-122.3164188,1
47.819664,-122.3164188,1
47.819664,-122.3164188,1
47.61385,-122.201905,1
47.043535,-122.89692,1
47.915555,-122.091505,1
47.61385,-122.201905,1
47.43473,-122.29179,1
46.404935,-120.26034,1
47.599975,-122.147385,1
47.5415,-122.388675,1
47.43473,-122.29179,1
47.6785,-122.20264,1
47.6785,-122.20264,1
48.76809,-122.45493,1
47.6785,-122.20264,1
47.547635,-121.999595,1
47.547635,-121.999595,1
47.547635,-121.999595,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.61385,-122.201905,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.605785,-122.332645,1
47.6018,-122.329075,1
47.6018,-122.329075,1
47.75855,-122.151665,1
47.2198,-122.47913,1
47.25207,-122.44131,1
47.67668,-122.12302,1
47.839895,-120.015875,1
47.261725,-122.40594,1
47.261725,-122.40594,1
47.25207,-122.44131,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
46.1372997,-122.9379953,1
45.818445,-122.74291,1
45.818445,-122.74291,1
45.818445,-122.74291,1
47.84182,-122.297265,1
47.534065,-122.03646,1
47.534065,-122.03646,1
47.67668,-122.12302,1
47.67668,-122.12302,1
45.6228,-122.51692,1
47.61385,-122.201905,1
48.10433,-122.1713847,1
47.03646,-122.8285,1
47.03646,-122.8285,1
47.43473,-122.29179,1
47.43473,-122.29179,1
47.176685,-122.547645,1
47.6402108,-122.3223156,1
47.84182,-122.297265,1
47.045935,-122.92145,1
47.632405,-122.34848,1
47.66132,-122.319115,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.66132,-122.319115,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.57097,-122.635905,1
47.57097,-122.635905,1
47.57192,-122.65223,1
47.4013897,-122.3219166,1
47.417755,-120.28619,1
47.043535,-122.89692,1
46.29747,-119.28753,1
47.62441,-122.306935,1
47.61099,-122.33589,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.417755,-120.28619,1
45.638545,-122.641835,1
47.57981,-122.329815,1
46.29747,-119.28753,1
47.4013897,-122.3219166,1
47.57097,-122.635905,1
47.57097,-122.635905,1
48.05815,-122.691675,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.71124,-122.209285,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.665978,-122.668076,1
47.665978,-122.668076,1
47.665978,-122.668076,1
47.71124,-122.209285,1
47.665978,-122.668076,1
45.638545,-122.641835,1
47.665978,-122.668076,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.737525,-122.64177,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.71124,-122.209285,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.61385,-122.201905,1
47.68968,-122.37275,1
47.32329,-122.31327,1
47.43473,-122.29179,1
